1738, Vermin (1998) , Comedy,5,32
1739, 3 Ninjas: High Noon On Mega Mountain (1998) , Action|Children|Comedy,17,90
1740, Men of Means (1999) , Action|Drama,4,116
1742, Caught Up (1998) , Crime,15,58
1743, Arguing the World (1998) , Documentary,18,76
1744, Firestorm (1998) , Action|Adventure|Thriller,4,159
1746, Senseless (1998) , Comedy,4,84
1747, Wag the Dog (1997) , Comedy,8,50
1748, Dark City (1998) , Adventure|Fantasy|Film-Noir|Sci-Fi|Thriller,12,119
1749, Leading Man -  The (1996) , Romance,8,66
1750, Star Kid (1997) , Adventure|Children|Fantasy|Sci-Fi,10,76
1752, Hard Rain (1998) , Action|Crime|Thriller,14,45
1753, Half Baked (1998) , Comedy,2,74
1754, Fallen (1998) , Action|Mystery|Thriller,2,42
1755, Shooting Fish (1997) , Comedy|Romance,16,45
1756, Prophecy II -  The (1998) , Horror,4,119
1757, Fallen Angels (Duo luo tian shi) (1995) , Drama|Romance,19,164
1759, Four Days in September (O Que É Isso -  Companheiro?) (1997) , Drama,6,137
1760, Spice World (1997) , Comedy|Musical,1,136
1762, Deep Rising (1998) , Action|Horror|Sci-Fi,11,142
1764, Tainted (1998) , Comedy|Thriller,16,33
1765, Letter From Death Row -  A (1998) , Crime|Drama,12,166
1767, Music From Another Room (1998) , Drama|Romance,8,54
1768, Mother and Son (Mat i syn) (1997) , Drama,19,148
1769, Replacement Killers -  The (1998) , Action|Crime|Thriller,10,168
1770, B. Monkey (1998) , Crime|Romance|Thriller,2,66
1771, Night Flier (1997) , Horror,1,68
1772, Blues Brothers 2000 (1998) , Action|Comedy|Musical,8,166
1773, Tokyo Fist (Tokyo ken) (1995) , Action|Drama,6,164
1774, Mass Transit (1998) , Comedy|Drama,2,104
1776, Ride (1998) , Drama,5,151
1777, Wedding Singer -  The (1998) , Comedy|Romance,14,36
1779, Sphere (1998) , Sci-Fi|Thriller,16,94
1780, Ayn Rand: A Sense of Life (1997) , Documentary,6,83
1781, Further Gesture -  A (1996) , Drama,6,128
1782, Little City (1998) , Comedy|Romance,14,104
1783, Palmetto (1998) , Crime|Drama|Mystery|Romance|Thriller,4,162
1784, As Good As It Gets (1997) , Comedy|Drama|Romance,11,36
1785, King of New York (1990) , Action|Crime|Drama,19,110
1787, Paralyzing Fear: The Story of Polio in America -  A (1998) , Documentary,18,129
1788, Men with Guns (1997) , Action|Drama,19,142
1789, Sadness of Sex -  The (1995) , Drama,11,94
1791, Twilight (1998) , Crime|Drama|Thriller,13,40
1792, U.S. Marshals (1998) , Action|Crime|Thriller,5,42
1793, Welcome to Woop-Woop (1997) , Comedy,12,148
1794, Love and Death on Long Island (1997) , Comedy|Drama,14,159
1795, Callejón de los milagros -  El (1995) , Drama,5,161
1796, In God's Hands (1998) , Action|Drama,3,151
1797, Everest (1998) , Documentary|IMAX,19,145
1798, Hush (1998) , Thriller,12,34
1799, Suicide Kings (1997) , Comedy|Crime|Drama|Mystery|Thriller,6,179
1801, Man in the Iron Mask -  The (1998) , Action|Adventure|Drama,5,41
1804, Newton Boys -  The (1998) , Crime|Drama,14,32
1805, Wild Things (1998) , Crime|Drama|Mystery|Thriller,13,60
1806, Paulie (1998) , Adventure|Children|Comedy,13,149
1807, Cool -  Dry Place -  A (1998) , Drama,11,168
1809, Fireworks (Hana-bi) (1997) , Crime|Drama,5,65
1810, Primary Colors (1998) , Comedy|Drama,15,86
1811, Niagara -  Niagara (1997) , Drama,3,173
1812, Wide Awake (1998) , Children|Comedy|Drama,13,36
1814, Price Above Rubies -  A (1998) , Drama,2,79
1815, Eden (1997) , Drama,11,33
1816, Two Girls and a Guy (1997) , Comedy|Drama,11,137
1817, No Looking Back (1998) , Drama|Romance,13,100
1819, Storefront Hitchcock (1997) , Documentary|Musical,4,169
1820, Proposition -  The (1998) , Drama|Romance,10,38
1821, Object of My Affection -  The (1998) , Comedy|Romance,14,43
1822, Meet the Deedles (1998) , Children|Comedy,1,128
1824, Homegrown (1998) , Comedy|Thriller,9,35
1825, Player's Club -  The (1998) , Comedy|Drama,18,45
1826, Barney's Great Adventure (1998) , Adventure|Children,12,55
1827, Big One -  The (1997) , Comedy|Documentary,8,44
1829, Chinese Box (1997) , Drama|Romance,9,58
1830, Follow the Bitch (1996) , Comedy,11,131
1831, Lost in Space (1998) , Action|Adventure|Sci-Fi,7,161
1832, Heaven's Burning (1997) , Action|Drama,7,156
1833, Mercury Rising (1998) , Action|Drama|Thriller,7,174
1834, Spanish Prisoner -  The (1997) , Crime|Drama|Mystery|Thriller,14,120
1835, City of Angels (1998) , Drama|Fantasy|Romance,19,143
1836, Last Days of Disco -  The (1998) , Comedy|Drama,10,105
1837, Odd Couple II -  The (1998) , Comedy,17,159
1839, My Giant (1998) , Comedy,17,174
1840, He Got Game (1998) , Drama,1,123
1841, Gingerbread Man -  The (1998) , Drama|Thriller,12,129
1842, Illtown (1996) , Crime|Drama,19,144
1843, Slappy and the Stinkers (1998) , Children|Comedy,19,177
1844, Live Flesh (Carne trémula) (1997) , Drama|Romance,3,64
1845, Zero Effect (1998) , Comedy|Mystery|Thriller,4,173
1846, Nil By Mouth (1997) , Drama,7,38
1848, Borrowers -  The (1997) , Adventure|Children|Comedy|Fantasy,6,138
1849, Prince Valiant (1997) , Adventure,18,109
1850, I Love You -  Don't Touch Me! (1998) , Drama|Romance,4,147
1851, Leather Jacket Love Story (1997) , Drama|Romance,11,34
1852, Love Walked In (1998) , Drama|Thriller,5,59
1853, Alan Smithee Film: Burn Hollywood Burn -  An (1997) , Comedy,11,42
1854, Kissing a Fool (1998) , Comedy|Romance,18,91
1855, Krippendorf's Tribe (1998) , Comedy,14,168
1856, Kurt & Courtney (1998) , Documentary,5,43
1857, Real Blonde -  The (1997) , Comedy,15,141
1858, Mr. Nice Guy (1997) , Action|Comedy,15,72
1859, Taste of Cherry (Ta'm e guilass) (1997) , Drama,9,106
1860, Character (Karakter) (1997) , Drama,18,81
1861, Junk Mail (Budbringeren) (1997) , Comedy|Thriller,15,91
1862, Species II (1998) , Horror|Sci-Fi,16,102
1863, Major League: Back to the Minors (1998) , Comedy,5,143
1864, Sour Grapes (1998) , Comedy,3,114
1865, Wild Man Blues (1997) , Documentary,5,140
1866, Big Hit -  The (1998) , Action|Comedy|Crime,1,88
1867, Tarzan and the Lost City (1998) , Action|Adventure,12,170
1869, Black Dog (1998) , Action|Thriller,10,38
1870, Dancer -  Texas Pop. 81 (1998) , Comedy|Drama,1,39
1871, Friend of the Deceased -  A (Priyatel pokonika) (1997) , Comedy|Drama,10,141
1872, Go Now (1995) , Drama,3,76
1873, Misérables -  Les (1998) , Crime|Drama|Romance,14,156
1874, Still Breathing (1997) , Comedy|Romance,12,170
1875, Clockwatchers (1997) , Comedy,11,133
1876, Deep Impact (1998) , Drama|Sci-Fi|Thriller,12,146
1877, Little Men (1998) , Drama,14,126
1878, Woo (1998) , Comedy|Romance,13,134
1879, Hanging Garden -  The (1997) , Drama|Romance,15,108
1880, Lawn Dogs (1997) , Drama,11,97
1881, Quest for Camelot (1998) , Adventure|Animation|Children|Fantasy,5,45
1882, Godzilla (1998) , Action|Sci-Fi|Thriller,12,71
1883, Bulworth (1998) , Comedy|Drama|Romance,7,146
1884, Fear and Loathing in Las Vegas (1998) , Adventure|Comedy|Crime|Drama|Fantasy,3,79
1885, Opposite of Sex -  The (1998) , Comedy|Drama,11,163
1886, I Got the Hook Up (1998) , Comedy,6,99
1887, Almost Heroes (1998) , Adventure|Comedy,14,70
1888, Hope Floats (1998) , Comedy|Drama|Romance,7,73
1889, Insomnia (1997) , Crime|Mystery|Thriller,6,79
1890, Little Boy Blue (1997) , Drama,5,134
1891, Ugly -  The (1997) , Horror|Thriller,7,76
1892, Perfect Murder -  A (1998) , Thriller,15,147
1893, Beyond Silence (Jenseits der Stille) (1996) , Drama,6,69
1894, Six Days Seven Nights (1998) , Adventure|Comedy|Romance,12,81
1895, Can't Hardly Wait (1998) , Comedy|Drama|Romance,8,165
1896, Cousin Bette (1998) , Comedy,18,111
1897, High Art (1998) , Drama|Romance,2,148
1898, Land Girls -  The (1998) , Drama|War,16,76
1899, Passion in the Desert (1998) , Adventure|Drama,1,68
1900, Children of Heaven -  The (Bacheha-Ye Aseman) (1997) , Comedy|Drama,13,128
1901, Dear Jesse (1997) , Documentary,6,93
1902, Dream for an Insomniac (1996) , Drama|Romance,11,103
1903, Hav Plenty (1997) , Comedy,18,42
1904, Henry Fool (1997) , Comedy|Drama,4,167
1905, Marie From the Bay of Angels (Marie Baie Des Anges) (1997) , Drama,5,115
1906, Mr. Jealousy (1997) , Comedy|Romance,12,88
1907, Mulan (1998) , Adventure|Animation|Children|Comedy|Drama,9,36
1908, Resurrection Man (1998) , Drama|Thriller,5,146
1909, X-Files: Fight the Future -  The (1998) , Action|Crime|Mystery|Sci-Fi|Thriller,12,80
1910, I Went Down (1997) , Action|Comedy|Crime,4,30
1911, Dr. Dolittle (1998) , Comedy,13,124
1912, Out of Sight (1998) , Comedy|Crime|Drama|Romance|Thriller,18,119
1913, Picnic at Hanging Rock (1975) , Drama|Mystery,1,167
1914, Smoke Signals (1998) , Comedy|Drama,16,82
1915, Voyage to the Beginning of the World (Viagem ao Princípio do Mundo) (1997) , Drama,3,68
1916, Buffalo '66 (a.k.a. Buffalo 66) (1998) , Drama|Romance,5,121
1917, Armageddon (1998) , Action|Romance|Sci-Fi|Thriller,16,165
1918, Lethal Weapon 4 (1998) , Action|Comedy|Crime|Thriller,7,73
1919, Madeline (1998) , Children|Comedy,13,166
1920, Small Soldiers (1998) , Animation|Children|Fantasy|War,18,141
1921, Pi (1998) , Sci-Fi|Thriller,6,90
1922, Whatever (1998) , Drama,19,142
1923, There's Something About Mary (1998) , Comedy|Romance,16,138
1924, Plan 9 from Outer Space (1959) , Horror|Sci-Fi,7,123
1925, Wings (1927) , Action|Drama|Romance|War,6,91
1926, Broadway Melody -  The (1929) , Musical,15,136
1927, All Quiet on the Western Front (1930) , Action|Drama|War,16,143
1928, Cimarron (1931) , Drama|Western,1,136
1929, Grand Hotel (1932) , Drama,6,128
1930, Cavalcade (1933) , Drama|Romance|War,1,159
1931, Mutiny on the Bounty (1935) , Adventure|Drama,10,34
1932, Great Ziegfeld -  The (1936) , Drama|Musical,5,152
1933, Life of Emile Zola -  The (1937) , Drama,15,146
1934, You Can't Take It with You (1938) , Comedy|Romance,10,57
1935, How Green Was My Valley (1941) , Drama|Musical|Romance,3,100
1936, Mrs. Miniver (1942) , Drama|War,10,69
1937, Going My Way (1944) , Comedy,9,158
1938, Lost Weekend -  The (1945) , Drama,5,45
1939, Best Years of Our Lives -  The (1946) , Drama|War,7,32
1940, Gentleman's Agreement (1947) , Drama,3,174
1941, Hamlet (1948) , Drama,9,174
1942, All the King's Men (1949) , Drama,10,141
1943, Greatest Show on Earth -  The (1952) , Drama,2,113
1944, From Here to Eternity (1953) , Drama|Romance|War,19,128
1945, On the Waterfront (1954) , Crime|Drama,13,45
1946, Marty (1955) , Drama|Romance,13,53
1947, West Side Story (1961) , Drama|Musical|Romance,3,131
1948, Tom Jones (1963) , Comedy,14,57
1949, Man for All Seasons -  A (1966) , Drama,6,71
1950, In the Heat of the Night (1967) , Drama|Mystery,13,169
1951, Oliver! (1968) , Drama|Musical,12,80
1952, Midnight Cowboy (1969) , Drama,5,150
1953, French Connection -  The (1971) , Action|Crime|Drama|Thriller,8,83
1954, Rocky (1976) , Action|Drama|Romance,14,163
1955, Kramer Vs. Kramer (1979) , Drama,17,142
1956, Ordinary People (1980) , Drama,3,87
1957, Chariots of Fire (1981) , Drama,17,72
1958, Terms of Endearment (1983) , Comedy|Drama,4,172
1959, Out of Africa (1985) , Drama|Romance,4,160
1960, Last Emperor -  The (1987) , Drama,9,59
1961, Rain Man (1988) , Drama,11,123
1962, Driving Miss Daisy (1989) , Drama,12,173
1963, Take the Money and Run (1969) , Comedy|Crime,15,74
1964, Klute (1971) , Drama|Mystery,11,83
1965, Repo Man (1984) , Comedy|Sci-Fi,5,117
1966, Metropolitan (1990) , Comedy,5,54
1967, Labyrinth (1986) , Adventure|Children|Fantasy,18,82
1968, Breakfast Club -  The (1985) , Comedy|Drama,3,38
1969, Nightmare on Elm Street 2: Freddy's Revenge -  A (1985) , Horror|Thriller,11,52
1970, Nightmare on Elm Street 3: Dream Warriors -  A (1987) , Comedy|Fantasy|Horror|Thriller,5,48
1971, Nightmare on Elm Street 4: The Dream Master -  A (1988) , Fantasy|Horror|Thriller,1,115
1972, Nightmare on Elm Street 5: The Dream Child -  A (1989) , Horror,17,144
1973, Freddy's Dead: The Final Nightmare (1991) , Horror,10,50
1974, Friday the 13th (1980) , Horror,11,90
1975, Friday the 13th Part 2 (1981) , Horror,1,126
1976, Friday the 13th Part 3: 3D (1982) , Horror,10,38
1977, Friday the 13th Part IV: The Final Chapter (1984) , Horror,1,89
1978, Friday the 13th Part V: A New Beginning (1985) , Horror,11,97
1979, Friday the 13th Part VI: Jason Lives (1986) , Horror,17,54
1980, Friday the 13th Part VII: The New Blood (1988) , Horror,14,110
1981, Friday the 13th Part VIII: Jason Takes Manhattan (1989) , Horror,13,66
1982, Halloween (1978) , Horror,7,132
1983, Halloween II (1981) , Horror,4,124
1984, Halloween III: Season of the Witch (1982) , Horror,8,121
1985, Halloween 4: The Return of Michael Myers (1988) , Horror,14,44
1986, Halloween 5: The Revenge of Michael Myers (1989) , Horror,7,56
1987, Prom Night (1980) , Horror,15,160
1988, Hello Mary Lou: Prom Night II (1987) , Horror,6,153
1989, Prom Night III: The Last Kiss (1989) , Horror,8,77
1990, Prom Night IV: Deliver Us From Evil (1992) , Horror,9,71
1991, Child's Play (1988) , Horror|Thriller,13,70
1992, Child's Play 2 (1990) , Horror|Thriller,13,178
1993, Child's Play 3 (1991) , Comedy|Horror|Thriller,19,61
1994, Poltergeist (1982) , Drama|Fantasy|Horror|Thriller,19,112
1995, Poltergeist II: The Other Side (1986) , Horror|Thriller,12,106
1996, Poltergeist III (1988) , Horror|Thriller,13,146
1997, Exorcist -  The (1973) , Horror|Mystery,12,61
1998, Exorcist II: The Heretic (1977) , Horror,17,116
1999, Exorcist III -  The (1990) , Horror,1,43
2000, Lethal Weapon (1987) , Action|Comedy|Crime|Drama,16,78
2001, Lethal Weapon 2 (1989) , Action|Comedy|Crime|Drama,5,56
2002, Lethal Weapon 3 (1992) , Action|Comedy|Crime|Drama,4,123
2003, Gremlins (1984) , Comedy|Horror,14,62
2004, Gremlins 2: The New Batch (1990) , Comedy|Horror,8,176
2005, Goonies -  The (1985) , Adventure|Children|Comedy|Fantasy,3,144
2006, Mask of Zorro -  The (1998) , Action|Adventure|Romance,2,107
2007, Polish Wedding (1998) , Comedy,14,175
2008, This World -  Then the Fireworks (1997) , Crime|Drama|Film-Noir,19,91
2009, Soylent Green (1973) , Drama|Horror|Sci-Fi|Thriller,3,175
2010, Metropolis (1927) , Drama|Romance|Sci-Fi|Thriller,10,110
2011, Back to the Future Part II (1989) , Action|Adventure|Comedy|Sci-Fi,13,161
2012, Back to the Future Part III (1990) , Comedy|Sci-Fi|Western,5,152
2013, Poseidon Adventure -  The (1972) , Action|Adventure|Drama,1,167
2014, Freaky Friday (1977) , Children|Comedy,3,121
2015, Absent Minded Professor -  The (1961) , Children|Comedy|Fantasy,1,162
2016, Apple Dumpling Gang Rides Again -  The (1979) , Children|Comedy|Western,11,166
2017, Babes in Toyland (1961) , Children|Fantasy|Musical,1,103
2018, Bambi (1942) , Animation|Children|Drama,5,160
2019, Seven Samurai (Shichinin no samurai) (1954) , Action|Drama,11,42
2020, Dangerous Liaisons (1988) , Drama|Romance,2,156
2021, Dune (1984) , Adventure|Sci-Fi,19,152
2022, Last Temptation of Christ -  The (1988) , Drama,7,51
2023, Godfather: Part III -  The (1990) , Action|Crime|Drama,14,46
2024, Rapture -  The (1991) , Drama|Mystery,17,32
2025, Lolita (1997) , Drama|Romance,16,174
2026, Disturbing Behavior (1998) , Horror|Thriller,11,140
2027, Jane Austen's Mafia! (1998) , Comedy|Crime,5,102
2028, Saving Private Ryan (1998) , Action|Drama|War,1,140
2029, Billy's Hollywood Screen Kiss (1997) , Comedy|Romance,10,113
2030, East Palace West Palace (Dong gong xi gong) (1997) , Drama,1,42
2031, Million Dollar Duck -  The (a.k.a. $1 - 000 - 000 Duck) (1971) , Children|Comedy,5,110
2032, Barefoot Executive -  The (1971) , Children|Comedy,4,45
2033, Black Cauldron -  The (1985) , Animation|Children,2,145
2034, Black Hole -  The (1979) , Sci-Fi,15,69
2035, Blackbeard's Ghost (1968) , Children|Comedy,17,167
2036, Blank Check (1994) , Children|Comedy,6,123
2037, Candleshoe (1977) , Adventure|Children|Comedy,12,72
2038, Cat from Outer Space -  The (1978) , Children|Comedy|Sci-Fi,12,110
2039, Cheetah (1989) , Adventure|Children,1,76
2040, Computer Wore Tennis Shoes -  The (1969) , Children|Comedy,11,131
2041, Condorman (1981) , Action|Adventure|Children|Comedy,11,160
2042, D2: The Mighty Ducks (1994) , Children|Comedy,2,62
2043, Darby O'Gill and the Little People (1959) , Adventure|Children|Fantasy,1,147
2044, Devil and Max Devlin -  The (1981) , Comedy|Fantasy,3,75
2045, Far Off Place -  A (1993) , Adventure|Children|Drama|Romance,17,48
2046, Flight of the Navigator (1986) , Adventure|Children|Sci-Fi,1,79
2047, Gnome-Mobile -  The (1967) , Adventure|Children|Fantasy|Musical,18,140
2048, Great Mouse Detective -  The (1986) , Animation|Children,17,66
2049, Happiest Millionaire -  The (1967) , Comedy|Musical,9,89
2050, Herbie Goes Bananas (1980) , Adventure|Children|Comedy,3,81
2051, Herbie Goes to Monte Carlo (1977) , Adventure|Children|Comedy,18,133
2052, Hocus Pocus (1993) , Children|Comedy,10,158
2053, Honey -  I Blew Up the Kid (1992) , Children|Comedy|Sci-Fi,12,40
2054, Honey -  I Shrunk the Kids (1989) , Adventure|Children|Comedy|Fantasy|Sci-Fi,8,153
2055, Hot Lead and Cold Feet (1978) , Comedy|Western,10,149
2056, In Search of the Castaways (1962) , Adventure|Children,4,104
2057, Incredible Journey -  The (1963) , Adventure|Children,10,126
2058, Negotiator -  The (1998) , Action|Crime|Drama|Mystery|Thriller,16,95
2059, Parent Trap -  The (1998) , Children|Comedy|Romance,16,110
2060, BASEketball (1998) , Comedy,12,79
2061, Full Tilt Boogie (1997) , Documentary,8,104
2062, Governess -  The (1998) , Drama|Romance,8,109
2063, Seventh Heaven (Septième ciel -  Le) (1997) , Drama|Romance,18,136
2064, Roger & Me (1989) , Comedy|Documentary,10,90
2065, Purple Rose of Cairo -  The (1985) , Comedy|Drama|Fantasy|Romance,6,140
2066, Out of the Past (1947) , Film-Noir,2,175
2067, Doctor Zhivago (1965) , Drama|Romance|War,16,150
2068, Fanny and Alexander (Fanny och Alexander) (1982) , Drama|Fantasy|Mystery,6,36
2069, Trip to Bountiful -  The (1985) , Drama,13,70
2070, Tender Mercies (1983) , Drama,10,41
2071, And the Band Played On (1993) , Drama,5,31
2072, 'burbs -  The (1989) , Comedy,4,146
2073, Fandango (1985) , Comedy,5,96
2074, Night Porter -  The (Portiere di notte -  Il) (1974) , Crime|Drama|Romance,11,87
2075, Mephisto (1981) , Drama|War,15,104
2076, Blue Velvet (1986) , Drama|Mystery|Thriller,2,159
2077, Journey of Natty Gann -  The (1985) , Adventure|Children,9,161
2078, Jungle Book -  The (1967) , Animation|Children|Comedy|Musical,1,115
2079, Kidnapped (1960) , Children|Drama,15,100
2080, Lady and the Tramp (1955) , Animation|Children|Comedy|Musical|Romance,7,49
2081, Little Mermaid -  The (1989) , Animation|Children|Comedy|Musical|Romance,9,99
2082, Mighty Ducks -  The (1992) , Children|Comedy,11,103
2083, Muppet Christmas Carol -  The (1992) , Children|Fantasy|Musical,4,81
2084, Newsies (1992) , Children|Musical,5,134
2085, One Hundred and One Dalmatians (a.k.a. 101 Dalmatians) (1961) , Animation|Children|Comedy,10,69
2086, One Magic Christmas (1985) , Drama|Fantasy,19,51
2087, Peter Pan (1953) , Animation|Children|Fantasy|Musical,3,41
2088, Popeye (1980) , Adventure|Comedy|Musical,11,56
2089, Rescuers Down Under -  The (1990) , Animation|Children,2,124
2090, Rescuers -  The (1977) , Adventure|Animation|Children|Crime|Drama|Fantasy,13,165
2091, Return from Witch Mountain (1978) , Children|Sci-Fi,5,124
2092, Return of Jafar -  The (1994) , Adventure|Animation|Children|Comedy|Fantasy|Musical,15,47
2093, Return to Oz (1985) , Adventure|Children|Fantasy,16,143
2094, Rocketeer -  The (1991) , Action|Adventure|Sci-Fi,14,131
2095, Shaggy D.A. -  The (1976) , Children|Comedy,3,156
2096, Sleeping Beauty (1959) , Animation|Children|Musical,17,60
2097, Something Wicked This Way Comes (1983) , Children|Fantasy|Horror|Mystery,10,92
2098, Son of Flubber (1963) , Children|Comedy,6,98
2099, Song of the South (1946) , Adventure|Animation|Children|Musical,12,136
2100, Splash (1984) , Comedy|Fantasy|Romance,3,102
2101, Squanto: A Warrior's Tale (1994) , Adventure|Drama,10,80
2102, Steamboat Willie (1928) , Animation|Children|Comedy|Musical,15,54
2103, Tall Tale (1995) , Adventure|Children|Fantasy|Western,16,49
2104, Tex (1982) , Drama,13,140
2105, Tron (1982) , Action|Adventure|Animation|Sci-Fi|Thriller,7,32
2106, Swing Kids (1993) , Drama|War,13,121
2107, Halloween H20: 20 Years Later (1998) , Horror|Thriller,2,93
2108, L.A. Story (1991) , Comedy|Romance,14,155
2109, Jerk -  The (1979) , Comedy,19,131
2110, Dead Men Don't Wear Plaid (1982) , Comedy|Crime|Thriller,17,165
2111, Man with Two Brains -  The (1983) , Comedy,1,110
2112, Grand Canyon (1991) , Crime|Drama,5,55
2113, Graveyard Shift (1990) , Horror|Thriller,10,34
2114, Outsiders -  The (1983) , Drama,16,162
2115, Indiana Jones and the Temple of Doom (1984) , Action|Adventure,1,156
2116, Lord of the Rings -  The (1978) , Adventure|Animation|Children|Fantasy,7,120
2117, 1984 (a.k.a. Nineteen Eighty-Four) (1984) , Drama|Sci-Fi,6,98
2118, Dead Zone -  The (1983) , Drama|Fantasy|Horror|Thriller,8,158
2119, Maximum Overdrive (1986) , Horror,3,158
2120, Needful Things (1993) , Drama|Horror,16,134
2121, Cujo (1983) , Horror|Thriller,8,60
2122, Children of the Corn (1984) , Horror|Thriller,7,158
2123, All Dogs Go to Heaven (1989) , Animation|Children,5,127
2124, Addams Family -  The (1991) , Comedy|Fantasy|Horror,7,146
2125, Ever After: A Cinderella Story (1998) , Comedy|Drama|Fantasy|Romance,7,37
2126, Snake Eyes (1998) , Action|Crime|Mystery|Thriller,10,114
2127, First Love -  Last Rites (1997) , Drama|Romance,9,168
2128, Safe Men (1998) , Comedy,15,93
2129, Saltmen of Tibet -  The (Die Salzmänner von Tibet) (1997) , Documentary,9,168
2130, Atlantic City (1980) , Crime|Drama|Romance,15,161
2131, Autumn Sonata (Höstsonaten) (1978) , Drama,8,65
2132, Who's Afraid of Virginia Woolf? (1966) , Drama,13,44
2133, Adventures in Babysitting (1987) , Adventure|Comedy,2,111
2134, Weird Science (1985) , Comedy|Fantasy|Sci-Fi,14,163
2135, Doctor Dolittle (1967) , Adventure|Musical,4,134
2136, Nutty Professor -  The (1963) , Comedy,15,41
2137, Charlotte's Web (1973) , Animation|Children,13,135
2138, Watership Down (1978) , Adventure|Animation|Children|Drama|Fantasy,3,111
2139, Secret of NIMH -  The (1982) , Adventure|Animation|Children|Drama,1,138
2140, Dark Crystal -  The (1982) , Adventure|Children|Fantasy,12,87
2141, American Tail -  An (1986) , Adventure|Animation|Children|Comedy,12,111
2142, American Tail: Fievel Goes West -  An (1991) , Animation|Children|Comedy,4,139
2143, Legend (1985) , Adventure|Fantasy|Romance,13,96
2144, Sixteen Candles (1984) , Comedy,15,41
2145, Pretty in Pink (1986) , Comedy|Drama|Romance,8,59
2146, St. Elmo's Fire (1985) , Drama|Romance,12,95
2147, Clan of the Cave Bear -  The (1986) , Drama,19,36
2148, House (1986) , Comedy|Horror,12,155
2149, House II: The Second Story (1987) , Comedy|Horror,18,138
2150, Gods Must Be Crazy -  The (1980) , Adventure|Comedy,16,129
2151, Gods Must Be Crazy II -  The (1989) , Comedy,19,41
2152, Air Bud: Golden Receiver (1998) , Children|Comedy,3,61
2153, Avengers -  The (1998) , Action|Adventure,1,114
2154, How Stella Got Her Groove Back (1998) , Drama|Romance,7,71
2155, Slums of Beverly Hills -  The (1998) , Comedy|Drama,16,38
2156, Best Man -  The (Il Testimone dello sposo) (1997) , Comedy|Drama|Romance,15,99
2157, Chambermaid on the Titanic -  The (Femme de chambre du Titanic -  La) (1998) , Romance,16,100
2158, Henry: Portrait of a Serial Killer -  Part 2 (1998) , Crime|Horror,8,73
2159, Henry: Portrait of a Serial Killer (1986) , Crime|Horror|Thriller,12,153
2160, Rosemary's Baby (1968) , Drama|Horror|Thriller,9,53
2161, NeverEnding Story -  The (1984) , Adventure|Children|Fantasy,12,37
2162, NeverEnding Story II: The Next Chapter -  The (1990) , Adventure|Children|Fantasy,4,88
2163, Attack of the Killer Tomatoes! (1980) , Comedy|Horror,3,64
2164, Surf Nazis Must Die (1987) , Drama,19,179
2165, Your Friends and Neighbors (1998) , Comedy|Drama,18,57
2166, Return to Paradise (1998) , Drama|Romance,11,86
2167, Blade (1998) , Action|Horror|Thriller,4,53
2168, Dance with Me (1998) , Drama|Romance,2,81
2169, Dead Man on Campus (1998) , Comedy,19,68
2170, Wrongfully Accused (1998) , Action|Comedy,19,118
2171, Next Stop Wonderland (1998) , Comedy|Drama|Romance,18,39
2172, Strike! (a.k.a. All I Wanna Do -  The Hairy Bird) (1998) , Comedy|Drama,4,123
2173, Navigator: A Mediaeval Odyssey -  The (1988) , Adventure|Fantasy|Sci-Fi,11,101
2174, Beetlejuice (1988) , Comedy|Fantasy,19,144
2175, Déjà Vu (1997) , Drama|Romance,5,121
2176, Rope (1948) , Crime|Drama|Thriller,3,48
2177, Family Plot (1976) , Comedy|Thriller,1,128
2178, Frenzy (1972) , Thriller,7,116
2179, Topaz (1969) , Thriller,13,37
2180, Torn Curtain (1966) , Thriller,17,162
2181, Marnie (1964) , Drama|Mystery|Romance|Thriller,3,134
2182, Wrong Man -  The (1956) , Drama|Film-Noir|Thriller,4,176
2183, Man Who Knew Too Much -  The (1956) , Adventure|Drama|Mystery|Thriller,2,126
2184, Trouble with Harry -  The (1955) , Comedy|Mystery,16,70
2185, I Confess (1953) , Thriller,12,42
2186, Strangers on a Train (1951) , Crime|Drama|Film-Noir|Thriller,5,138
2187, Stage Fright (1950) , Mystery|Thriller,19,38
2188, 54 (1998) , Drama,7,153
2189, I Married A Strange Person! (1997) , Animation|Comedy|Fantasy|Sci-Fi,11,154
2190, Why Do Fools Fall In Love? (1998) , Drama,14,153
2191, Merry War -  A (1997) , Comedy,5,150
2192, See the Sea (Regarde la mer) (1997) , Thriller,7,77
2193, Willow (1988) , Action|Adventure|Fantasy,4,127
2194, Untouchables -  The (1987) , Action|Crime|Drama,13,109
2195, Dirty Work (1998) , Comedy,17,58
2196, Knock Off (1998) , Action,18,169
2197, Firelight (1997) , Drama,5,155
2198, Modulations (1998) , Documentary,18,151
2199, Phoenix (1998) , Crime|Drama,16,101
2200, Under Capricorn (1949) , Drama,3,33
2201, Paradine Case -  The (1947) , Drama,11,49
2202, Lifeboat (1944) , Drama|War,12,30
2203, Shadow of a Doubt (1943) , Film-Noir|Thriller,15,173
2204, Saboteur (1942) , Thriller,12,142
2205, Mr. & Mrs. Smith (1941) , Comedy|Romance,18,65
2206, Suspicion (1941) , Film-Noir|Mystery|Thriller,16,173
2207, Jamaica Inn (1939) , Drama,9,102
2208, Lady Vanishes -  The (1938) , Drama|Mystery|Thriller,1,30
